anchor_position,evaluable,retrieved_dF,matched_dF_mean,matched_gap,bG_position
36614,True,0.6067262274240226,1.0528681499301238,1.4364908102352625,25789
21451,True,0.48309967336259185,0.5388969313840308,0.0014006807012777011,35956
33957,True,1.0006149357141823,1.2697288571628351,0.15961856210819436,30702
33394,True,1.0989356196198263,1.5214126479777825,0.046325583614819865,30702
36529,True,0.8596173050019287,1.8822363676000247,0.0865691765471324,44668
42455,True,0.5365436682453196,1.2933270207434047,0.005506234843024438,25622
23164,True,1.1258497504927238,1.463829852479851,0.011101441514648291,41344
30010,True,0.7714234397576484,1.3386874872994545,0.003111367399738718,45445
36176,True,0.39810110029691514,1.126577974772647,0.005454126261436687,25614
32721,True,1.8563439732907119,1.9592820565420273,0.014330000274873545,47449
25376,True,0.6749191591480457,1.4365235618635817,0.041684567839319196,35318
45872,True,0.5187137625647578,1.5312766008903658,0.02192421097685695,44668
39708,True,0.9560403815950987,1.0506249398614858,0.01671319014029161,4234
45897,True,3.158071619793478,3.0626233550250945,0.010152537586883037,47147
40079,True,0.20931762078322977,1.4323885445448992,0.02490279070339698,10751
5288,True,2.3822688814853428,2.1607196270924964,2.1910360884675533,29603
36862,True,0.6867842608695586,1.666029224347976,0.027757642703264796,34012
38525,True,0.7234988871316543,1.2269338745883709,0.04491468160682464,25451
43325,True,1.073476825533034,1.454618231610071,0.0352516637381586,7684
22462,True,0.8566959789397247,0.9883033179813709,0.045264331529625876,25451
34884,True,2.24384247060184,2.402446330272352,0.01823057967640964,39544
1830,True,1.5750231357843438,1.2363178377303772,0.004307484816363294,759
36837,True,0.5093945305974863,2.254824871880625,0.013707865815060671,41344
23211,True,1.2358690484444101,1.409413204045466,0.03282056981045558,30277
29637,True,1.642118288733803,1.4422363669579887,0.04400737974990854,34921
22859,True,1.733917846469975,1.462701291660555,0.004991041791385942,759
23059,True,0.43624876063851264,1.2352214483384545,0.08856021995155879,44668
10643,True,0.7334438325726048,0.9805598327168438,0.043239508755967784,47449
39466,True,0.9496063239497137,1.211007207577428,0.006292954613224722,20
46473,True,0.6057058745343479,1.4174980211229191,0.0781211597925088,44668
21030,True,2.637154987784013,2.5681559935413945,0.00858432284047923,25232
31413,True,0.773089964362929,0.9932989042779787,0.02141189487998977,34921
25184,True,1.0624321132206445,0.9180053676202364,0.008208800747254764,39677
38728,True,1.5622134318446135,1.6355534575029267,0.002199637226305873,41466
27134,True,0.6943319499116974,1.5053622944619087,0.036769610945610355,44668
37262,True,0.14061926067839978,0.9689411990202336,0.01062064586679574,47449
42605,True,1.1344179268525079,0.9786883437383856,0.008075651153390618,44883
28493,True,1.7857329332812415,2.041424753511309,0.20981175354490245,30702
38121,True,0.6868351253845064,1.3272038180690315,0.014638327996859424,34921
32761,True,1.3766888369481889,0.903116447863772,0.007137542860486168,21941
32425,True,1.1601281694521401,1.048648362005763,0.04090297865842263,45445
43999,True,0.7834425386680621,1.066287989972496,0.001607243663432445,44668
27157,True,1.4751713337379238,0.9985505141725687,0.01932770423937331,759
11424,True,1.6609368448177666,1.6031693794311455,0.019538829092565813,759
1227,True,1.2618887119310975,1.219799747966179,0.014583289615088835,25451
38729,True,1.3801852253336022,1.952729786466422,0.7722434013134237,40454
39537,True,0.38449764862828134,1.3456457430680306,0.01771521505068372,34012
44218,True,0.3421191745634906,0.8105391715953504,0.002828082349636496,30702
42750,True,1.430531665109956,1.065270351057588,0.004894938909194924,759
45798,True,2.0218735295806005,2.128752419164953,0.8396679501317216,40454
42139,True,0.8601926469349936,1.6767672793963198,0.01878004767127899,34012
45711,True,1.1522277388802955,0.9296699030166863,0.06563407420889074,25451
36008,True,1.1313539981961647,1.13354227585088,0.002332335386529172,28384
33154,True,1.1663700375743349,1.118909226192279,0.03418620003947033,6107
28089,True,2.0963541753221397,2.19456100285636,0.01802065931501099,25716
20338,True,1.190696201947282,1.3260735565089925,0.010542697652137112,47449
34921,True,0.793248137806392,0.887850242606997,0.0032908408341754793,22344
18114,True,1.1139831104287694,1.2990211858628062,0.023773655260093052,45445
37218,True,0.6621726604905134,1.2462111900735167,0.012025678418164931,1112
7286,True,1.4945439203870063,1.7547353378777093,0.011333912560081316,9598
45730,True,1.2559159211429725,1.4075085682506028,0.04507750878507037,41466
46690,True,2.096827839200354,2.294021218314553,0.02486110100870993,47449
42739,True,1.235732644369148,1.1780083333456233,0.0052516991256285174,47366
3974,True,1.2839994654191251,1.0477628011572189,0.02335095326554527,25451
27896,True,0.684314810104802,1.6723983537420697,0.0015008759425535923,39373
17020,True,0.5887640844831868,1.4972707010042907,0.020416938771773464,10751
19132,True,0.8638783010484014,1.9892255387670823,0.013789777111398217,34012
26512,True,0.5851537437223203,1.3454404357714687,0.002158961901280321,34627
45234,True,0.9434765657119958,1.2844113632877783,0.008798137462415756,42189
7684,True,1.0129633838939953,0.5997193159775515,0.004392097885393487,28412
24903,True,2.694423107284896,1.3777611449062497,0.0023773228693720226,35769
4317,True,0.16445656468773007,0.9836211377117994,0.023091989160484005,10751
27199,True,0.5630640030401844,1.5350324344957944,0.004783391848546592,32357
12406,True,0.7330700302859925,1.320596371348182,0.0026949537338857078,35960
25622,True,0.5365436682453196,1.2860509530978623,0.0010345414680244635,42455
23884,True,1.3050132617765535,1.1410504643003991,0.005776752902563065,41344
40947,True,0.31982129112375113,0.9793380221397031,0.2839851296609669,30702
39544,True,0.7172080633003027,1.4029822259145974,0.0014714456786067975,26246
35521,True,0.7216068301825378,1.3078263573545206,0.03638606614933389,1112
41462,True,1.1000966712162075,1.503730361195533,0.0045761957357783765,47147
41765,True,1.415736685884658,1.136671441583838,0.014941073203066191,759
31586,True,1.4230949105982564,1.098721617840455,0.09822532493757216,35318
28996,True,0.52508643060614,1.721848486568555,0.14540735670676858,44668
33096,True,0.45996695886556055,0.9173114586369481,0.02060830266195689,21451
22945,True,2.7548588153708256,2.468274136598341,0.0056368377578802755,35318
17306,True,1.231374252555452,1.428287779588499,0.012146291730973858,41344
25766,True,0.39075859887466624,1.3909872320433732,0.1465573775436843,44668
38910,True,1.1620944565461118,1.0908430565305818,0.0066074716029543065,36031
32375,True,1.9005373156842877,1.8660238384772174,0.0015162037006664296,21451
46893,True,0.6337579250972831,1.7413896545911496,0.1788518133699486,44668
29188,True,1.6104202305473774,1.1547814880951832,0.01444473388323687,25451
4511,True,2.2075467867652394,1.5050697236720172,0.004608893013009552,45603
9612,True,0.4111493777203037,1.5976219926323592,0.007567155265950842,34012
44782,True,0.9005428842913512,1.3930927611289161,0.007636691385444006,1112
32357,True,1.199303866976199,0.9745635538898976,0.001717642584410073,41139
10472,True,1.464557753495061,1.3196181753035625,0.03218326036905213,759
45036,True,1.5964847477760977,1.7253171920437218,0.00841765942894126,41344
42530,True,1.2457457584344331,1.0690958814403302,0.041547302685970254,25451
38531,True,0.9245738604092021,1.7898785154716628,0.06617521285824486,44668
28298,True,1.513128911912588,1.879627850689642,0.06497249388187736,25451
40310,True,2.1007178688893884,1.7922948788108326,0.008763050731320133,35318
31502,True,1.076787500624044,1.0978040165880172,0.013694794949480426,21451
47147,True,1.7825483120688017,1.3398882879118048,0.0014205687581077542,19046
4058,True,1.2419594651746824,1.5974128089455626,0.021785336943680143,9598
40078,True,0.2842818804272603,0.9863350034915417,0.0199440760008595,10751
22352,True,0.9792152320602342,1.346898776777334,0.017038444856117097,45445
45192,True,0.4067874054491916,0.9814495529518836,0.14825108252044733,30702
26253,True,1.8774640888781144,1.9247207055407212,0.04598536836871377,25451
25049,True,1.1403155584562308,0.9121544542196286,0.012121011649519498,34012
16015,True,1.059077288176081,1.3263091729634806,0.11242353037542115,10751
24483,True,0.7876027525607069,1.661460101659673,0.015586169786499382,41344
29980,True,1.4644445228461371,1.1774590595671959,0.027321366873588993,759
41067,True,0.18915722082247896,1.100699405972622,0.01281105017560542,41466
25799,True,1.3819864040196652,1.3694168708590908,0.06891672112495464,759
21454,True,1.7432514391794367,1.2619353944249478,0.04044897057540227,25451
42072,True,1.2473220474725435,0.9315644012778419,0.006136418713560321,41344
23547,True,1.1992933551727687,1.1827651387094138,0.008624729343379423,47366
25844,True,0.8819731252694334,1.593521485099958,0.012559299774270904,34012
39812,True,0.6011182673381925,1.5747727028380536,0.002051034479922176,36031
25076,True,0.9626062170288222,0.9467822906479757,0.06375335984685873,25451
32590,True,1.7437312221003003,1.7133417898666867,0.01069159330995545,41071
18693,True,0.6614839820940306,1.3518314577921509,0.02096492535622315,25614
27742,True,1.3738787569122086,1.0319326629817844,0.0032019992329070713,35318
21544,True,0.9231076582558229,1.2187491430827344,0.009150215163394416,34921
38063,True,1.6207932591490704,1.6692549455867531,0.013566088935817521,41344
25901,True,0.8710643431587225,1.3205385397983271,0.009336889523983972,34557
35111,True,0.18376712756547126,0.9397423131751944,0.03605973852588749,41466
22621,True,0.14218246386336592,1.301024954525809,0.008250107298550713,21123
16894,True,0.22588241135531603,0.975513012865598,0.08098092851541486,44536
43716,True,0.8799799940662261,1.8098217718329614,0.0035171624738234986,34012
31417,True,1.4544370809030776,1.4024415186449064,0.02297687072360226,44444
34244,True,1.4982133578496077,1.2121365516581668,0.004075814261540777,759
6159,True,1.197630213360586,1.7655393970691615,0.004116292098604424,41466
45818,True,0.6440001481929227,1.2682104680203745,0.009244816533605005,41466
4382,True,2.081278452077631,1.4551693956826814,0.011117792617634015,37851
46643,True,0.5953156449682845,1.0093134598592397,0.05701968362024843,30702
23849,True,0.2622037335603633,1.323040689235032,0.0360849222756491,39373
3224,True,0.3490326451808839,0.813623298716549,2.4214015565163254,29603
1282,True,1.3655353792707143,1.1476296583643149,0.022190358693251633,35318
41112,True,0.8891498718692541,1.3001021778835393,0.002084103872852283,21035
1934,True,0.4182523964630033,1.5683594032349997,0.26300325003390734,44668
20652,True,0.8388071485209044,1.1765383253428912,2.4567973034728285,29603
3330,True,1.3863246798843454,1.4740209922668535,0.008126876858276622,41344
23746,True,0.8866155569313469,1.3455894880771135,0.018960726301843533,41344
31956,True,4.382993578783139,0.8448464880639965,0.011499301487245272,14121
27207,True,0.3982787315297478,1.3911518148661273,0.02914391339928024,42189
17698,True,0.1773490166511697,0.8900546415740338,0.00439195584553953,1112
27717,True,1.16517945100624,1.1390270624927266,0.01974929517658921,23224
671,True,1.455551780556839,1.0451535340718006,0.014913233592000164,35318
30828,True,1.2998254287019981,1.9044269159343337,0.009880083210156121,44668
38735,True,0.3261750668397527,1.745319527947944,0.013652610879134275,34012
37463,True,1.377752959485939,1.0699460418767717,0.007902033480869198,759
33464,True,1.5909654235422876,1.3712062107824976,0.01063189969361954,12975
12963,True,0.9518292665463072,1.2239251730867868,0.025275655931238726,47449
37190,True,0.34825627517646857,1.3475577376023322,0.00437531985409032,25694
25848,True,0.8216957625090417,1.818769769831325,0.03475591751589444,44668
47577,True,0.4788721666348043,1.1779915229719184,0.05508166937069951,44536
11162,True,1.4205791938748904,2.2287744150694384,0.23232690480496015,44668
31141,True,1.8190618109530283,1.7935565601144539,0.028778073053821518,39677
29035,True,0.3367360991664113,1.393277909222033,0.03764918067066762,39373
37164,True,4.384204724102552,4.574794180464815,0.004013406961526611,47449
37882,True,1.0466731063173647,1.3785023014956546,0.2677500132368714,1112
37678,True,1.0239737438271175,1.2644294798898335,0.008878767334729854,47147
46156,True,0.8838426834553155,1.0041425770021406,0.018138177234495578,26239
33223,True,1.5389152064052816,1.3898350965186939,0.004382524198806803,9598
23624,True,1.465434343838011,1.320584045664049,0.018945087511244685,41344
10662,True,0.7501888952603575,1.9064283773563364,0.00755112648000511,44668
39696,True,1.1828979076953883,1.5379314091905156,0.010183380973079182,39677
4944,True,1.1643639844261244,1.9675844361890573,0.012123438708359902,34921
37400,True,2.0028059084404393,2.220870982908221,0.010293511905327946,39544
38025,True,1.136450548517087,1.447769338481598,0.03545576586724941,41344
26111,True,1.648913649384946,1.700318491801756,0.01068134144973154,9598
41263,True,1.2819623619026779,1.6383239990881187,0.009623374993665067,34921
15000,True,0.6493613900881985,1.7785536917616287,0.2605185551733416,44668
33611,True,0.5440726299412971,1.560551631607795,0.0037441617412473536,35318
35365,True,1.4588997162829287,1.0326270976610106,0.0021177908020210577,759
38681,True,1.7073337351083837,2.1487427030909005,0.0024567136567987813,41466
35601,True,0.4372150067592515,1.0526648165403838,0.04189110894591534,1112
32559,True,0.5415104862833109,0.9375807042665446,0.038152925192540196,34921
33091,True,0.45396825985329803,1.0161983990292174,0.002650809022742906,39752
35781,True,0.2117817718826914,1.8153018626543609,0.00786600007095184,35318
41291,True,0.5329580982624649,1.012161570194165,0.016122279775073533,34921
35809,True,1.1305653942248317,1.4536609053689695,0.18822856032223706,30702
19630,True,2.747236742963241,3.1122108386873855,0.021719609640463176,35960
530,True,0.5396405103490602,1.16599313640883,0.0139414640924439,36008
25257,True,1.3427497715163867,1.0627112710557518,0.006217514903077292,759
10151,True,0.5072441767794965,1.4089546344550734,0.02979139694979598,14153
23617,True,0.12505026091065938,1.3431350932794348,0.026512450701223367,41466
24649,True,0.9104540828710111,1.0619880225245486,0.024140293332776896,21035
28901,True,0.6944118399778034,0.8401869088370262,0.004838459493419556,47147
31253,True,1.4589925998653075,1.754586707246603,0.01554994451251015,41344
47704,True,0.8609129028638791,1.5903070029737063,0.02897148958563982,44668
10865,True,0.3841285443646822,1.142757246482268,0.00815568178533651,47449
32459,True,1.100582899185262,1.1531581450706307,0.08315928599933434,6107
37662,True,1.9921993963528433,1.8193569415167663,0.0072503382720461975,759
18216,True,1.1040714994654255,1.2498647411609887,0.011803234822898879,45445
17848,True,0.9596462607000047,1.3090325546127075,0.04914724902349613,47449
33589,True,1.0574183673575495,1.4116126255995987,0.15374973876657377,30702
30102,True,3.288488072891979,1.2220942228893794,0.0117606921354805,18627
44991,True,1.358239577485849,1.7158843702013662,0.005591579376317002,41466
35540,True,1.3067987285671239,1.1545969053342433,0.014096904893071426,47147
34401,True,0.9043385677478273,1.4560349964709272,0.0020119917098041285,21257
46776,True,0.7135642543778463,1.587598238028248,0.015500014748099266,34557
34594,True,2.4273031189053156,2.17783328945393,0.0019159622170109246,32232
22846,True,1.0625334591775801,1.0815560490982363,0.013910866064308558,39677
37473,True,4.708004659787136,6.391321803681967,0.004572800756812101,35318
8675,True,1.4315631685349703,1.322889680334902,0.03712667678562798,759
27667,True,0.6893884408036056,1.5157768821849904,0.005257031790720057,44668
34769,True,0.2007823720271376,1.229870985507439,0.016794976680669406,35960
22967,True,0.5731910661783,1.3199205139631283,0.016456987225105746,23224
41139,True,1.199303866976199,1.4392751665684074,0.006921386703190502,32357
32531,True,0.986285688825086,1.108901722288456,0.11548883955157667,6107
9979,True,1.4629781460202949,1.0501756701426068,0.014474536988297527,35318
32619,True,1.1572333127914447,1.1624695102923932,0.037797121057389485,41344
20781,True,0.5766211020629136,1.3860622179633109,0.0068053398409937405,34012
40964,True,1.4087095461097427,1.7129420016023302,0.11708794389628481,47449
20670,True,0.5021956784754869,1.1560802590810444,0.03305463920882701,44668
3091,True,1.3524264525657568,0.9590794596417839,0.05560952090348015,25451
22593,True,0.5344032595453896,1.1517841908550768,0.015853681897288106,1112
40254,True,1.527853459308118,1.031806898121585,0.010019584381628532,35318
35058,True,1.0183771542891136,1.0192368321916407,0.030912381810768795,25451
34741,True,0.951466658779382,1.4137374347311795,0.0509690692883988,30702
22469,True,0.4928268951758175,1.3417925397511734,0.00978133432286279,44668
27235,True,1.4348552481866303,1.4588375507800007,0.012139914839761201,41344
32693,True,0.6003583971261006,1.184633853746464,0.03139656441101986,21123
13512,True,1.2040274813683713,1.573663075073869,0.3057780598884178,30702
31087,True,0.7083424279336806,1.1239200997023011,0.0023525125306239404,24716
46618,True,4.327796822512284,1.033441145062026,0.0015047849060954798,14121
28731,True,0.9937780389417727,0.8816545436792923,0.030330973554965345,10751
42097,True,1.4666389162495734,1.117119389167434,0.003556311996407313,759
12118,True,0.4305726018723115,1.179117810259101,0.05105951235658355,47449
448,True,0.47911335780104264,0.9926087181609665,0.004553863698340055,41244
24474,True,1.1833920168892547,2.1035292764967806,0.027358772019277965,34012
29630,True,0.9711911169095678,1.7397852118909238,0.008870195374038936,4234
46390,True,0.6234119530523683,1.2166666352528255,0.028316515652381503,43999
21859,True,0.1664107760360341,1.6233006783220087,0.011189879131798353,34012
24549,True,1.5422640432749037,1.1676645291128191,0.009497163553076993,759
23749,True,1.886955561866374,2.3101102308693013,0.0016023196531102179,41466
42162,True,0.7339082911099482,1.3236380264338776,0.0023824352459630217,30702
26146,True,1.2771577754730217,1.6752523280595362,0.03695442629273542,34921
47337,True,1.3981264356950793,1.1117106155341776,0.013805643071221296,35318
33748,True,0.5256072461077584,1.0861438400626695,0.155589380838187,30702
9163,True,1.6416280723679086,1.7480027500774136,1.4910819606311083,26248
17337,True,1.0761137425524416,1.208973652801523,0.02777923399641158,35318
24776,True,0.8061985729741229,1.1273369534924715,0.0033892366421689247,25614
39293,True,0.06972575616221661,0.8705596025574375,0.006280890156318076,44536
27792,True,0.7711278052694462,1.5366724331809023,0.23491920418046996,44668
37337,True,2.7427675219343013,2.379546087675321,0.010116191313478995,35490
25024,True,1.0556022380937387,1.403113355962035,0.027186848611855018,30277
38245,True,0.4063670017427724,1.4928051635903699,0.02306943151997114,34012
46948,True,0.9159424302651121,1.155270787510295,0.02828672573780442,42189
47041,True,0.43794461090907727,1.5235927902330384,0.008641354819496395,34012
36259,True,0.2063432101218114,1.1164459498611143,0.005457971912689441,21123
41259,True,0.013376925636249945,1.343264283213856,0.020120690111915352,44536
2567,True,0.6497535120181497,1.597614770633002,0.04141555741810656,44668
34485,True,2.74109764617536,2.70049133309736,0.018246377468128704,34921
3022,True,1.4631848721875877,1.3338475731139268,0.01771282350210577,759
23372,True,1.2136978780104637,0.9678477427371801,0.04940508650089363,25451
29577,True,1.4487097205569628,1.9938110348205593,1.388497670507267,25789
38920,True,2.100554545581831,1.9200215131771998,0.0022736667424732683,759
34822,True,1.7444786776240928,2.008880092544987,0.0046623816376134665,5872
33338,True,0.27638603621538854,1.0281186800979862,0.03987331075589671,30702
